title,author,genre_1,genre_2,brank,rate,count,isbn
MBA 마케팅 필독서 45,나가이 다카히사,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",605,9.5,39.0,9791166570315
윌리엄 오닐의 성공 투자 법칙,윌리엄 J. 오닐,"경제/경영, ","재테크/금융, 주식/증권, ",606,9.3,37.0,9791191328233
인구 미래 공존,조영태,"경제/경영, ","경제일반, 경제전망, ",607,9.71,22.0,9791191211207
경험의 함정,로빈 M. 호가스 외,"경제/경영, ","경영관리, 경영관리/기업경영, ",608,8.44,8.0,9788993178944
하드씽,벤 호로위츠,"경제/경영, 경제/경영, ","경영전략, 경영전략일반, 경영전략, 경영혁신, ",609,9.11,28.0,9788947547031
테슬라 쇼크,최원석,"경제/경영, 경제/경영, ","경영일반, 해외경영이야기, 경영전략, 경영혁신, ",610,9.41,34.0,9791165214234
그로스 해킹,양승화,"경제/경영, ","경영전략, 경영전략일반, ",611,9.74,10.0,9791158392369
빌사남이 알려주는 꼬마빌딩 실전 투자 가이드,김윤수(빌사남),"경제/경영, ","재테크/금융, 부동산, ",612,9.07,50.0,9791188348800
"이웃집 워런 버핏, 숙향의 주식 투자 이야기",숙향,"경제/경영, ","재테크/금융, 주식/증권, ",613,9.13,39.0,9791160075243
주식 대세판단 무작정 따라하기,윤재수,"경제/경영, ","재테크/금융, 주식/증권, ",614,9.14,19.0,9791165212803
"우리는 어떻게 주식으로 18,000% 수익을 얻었나",길 모랄레스 외,"경제/경영, ","재테크/금융, 주식/증권, ",615,8.78,28.0,9791188279845
티핑 포인트,말콤 글래드웰,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",616,9.26,46.0,9788934990628
아빠와 딸의 주식 투자 레슨,대니얼 타운 외,"경제/경영, ","재테크/금융, 주식/증권, ",617,9.65,81.0,9791188754250
부동산 개발사업의 사업성검토 및 시행,박국규,"경제/경영, ","재테크/금융, 부동산, ",618,9.53,28.0,9788958451433
파생상품의 이해,이하일,"경제/경영, 경제/경영, 대학교재, ","재테크/금융, 금융경제, 대학교재, 경제/경영, ",619,0.0,,9791130307886
돈되는 재건축 재개발 2: 재개발 완전정복 편,열정이넘쳐(이정열),"경제/경영, 경제/경영, 대학교재, ","재테크/금융, 부동산, 대학교재, 경제/경영, ",620,9.63,125.0,9791196630430
결단,롭 무어,"경제/경영, ","경영전략, 경영전략일반, ",621,8.91,131.0,9791130621388
나는 오늘도 경제적 자유를 꿈꾼다,청울림(유대열),"경제/경영, ","재테크/금융, 부동산, ",622,9.55,401.0,9788925564289
돈의 법칙,토니 로빈스,"경제/경영, ","재테크/금융, 재테크, ",623,9.22,109.0,9788925563305
거래량으로 투자하라,버프 도르마이어,"경제/경영, ","재테크/금융, 주식/증권, ",624,8.49,54.0,9791188279081
피터 드러커의 최고의 질문,피터 드러커 외,"경제/경영, ","경영관리, 경영관리/기업경영, ",625,9.38,73.0,9791130612157
쏘쿨의 수도권 꼬마 아파트 천기누설,쏘쿨,"경제/경영, ","재테크/금융, 부동산, ",627,9.42,94.0,9788957821121
상가투자 비밀노트,홍성일 외,"경제/경영, ","재테크/금융, 부동산, ",628,9.54,159.0,9788996885580
미친듯이 심플,켄 시걸,"경제/경영, 경제/경영, ","경영전략, 경영전략일반, 경영일반, 해외경영이야기, ",629,9.69,18.0,9788954624381
터틀의 방식,커티스 페이스,"경제/경영, ","재테크/금융, 재테크, ",631,9.22,51.0,9788991998391
국부론 하,애덤 스미스,"경제/경영, ","경제이론, 자본론, ",632,9.74,34.0,9788937603617
조선왕조실록 500년 리더십,이동연,"경제/경영, 자기계발, ","경영전략, 경영전략일반, 자기능력계발, 고전처세, ",633,10.0,4.0,9788973435579
챗GPT 미래 일자리 2030,윤혜식,"경제/경영, 자기계발, ","경제일반, 경제전망, 자기능력계발, 진로/직업/적성, ",634,10.0,1.0,9788968572241
챗GPT 입문 가이드,안상진,"경제/경영, 컴퓨터/IT, ","경제일반, 경제전망, 컴퓨터공학, 인공지능, ",635,10.0,2.0,9791187812357
기술전쟁,윤태성,"경제/경영, ","경제일반, 경제전망, ",636,0.0,,9791168126503
부가가치,다지리 노조무,"경제/경영, 경제/경영, ","경영일반, 해외경영이야기, 경영전략, 경영전략일반, ",637,9.58,6.0,9791198127969
생물다양성 경영,최남수,"경제/경영, 경제/경영, ","경영이론, 경영분석/경영정보, 경영관리, 경영관리/기업경영, ",638,10.0,1.0,9791191517538
부의 지식 사전,은퇴연구소,"경제/경영, ","재테크/금융, 재테크, ",639,9.92,26.0,9791191378375
거인의 어깨 위에서,선우휘 외,"경제/경영, 자기계발, ","경영일반, 국내경영이야기, 성공/처세, 성공스토리, ",640,10.0,1.0,9791155784990
미스터 체어맨,폴 볼커 외,"경제/경영, 시/에세이, 경제/경영, ","경영일반, 외국기업가, 인물/자전적에세이, 기업가, 경영일반, 해외경영이야기, ",641,10.0,20.0,9791169091022
병원 브랜딩 기술,문수정,"경제/경영, 기술/공학, ","마케팅/광고/고객, 광고/홍보/브랜드, 의학, 병원경영, ",642,10.0,12.0,9791191636567
2023 잘 요약된 양도소득세 실무,강백근 외,"경제/경영, ","세무/회계, 양도/소득/재산세, ",643,0.0,,9791163060826
이 책은 책 쓰기로 돈 버는 방법에 관한 이야기,김도사,"경제/경영, 정치/사회, ","유통/창업, 창업, 언론/신문/방송, 출판, ",644,9.51,33.0,9791164845491
K-부동산 팩트체크,표영호,"경제/경영, ","재테크/금융, 부동산, ",645,10.0,24.0,9788950948689
1기 신도시 재건축 미래 지도,메디테라(정은숙),"경제/경영, ","재테크/금융, 부동산, ",646,9.91,27.0,9791190149983
수도권 비주택 투자 수업,엄재웅(서경파파),"경제/경영, ","재테크/금융, 부동산, ",647,10.0,78.0,9791168126190
거절당한 순간 영업은 시작된다(무삭제 완역판),엘머 레터만,"경제/경영, ","마케팅/광고/고객, 영업/판매, ",648,9.75,45.0,9791192412450
챗GPT 어디까지 써봤니(MK 에디션),매경이코노미 <챗GPT팀> 외,"경제/경영, ","경제일반, 경제전망, ",649,0.0,,9791164845552
ChatGPT 활용 핵심 가이드북,GPT 개발포럼,"경제/경영, 컴퓨터/IT, ","경제일반, 디지털경제, 컴퓨터공학, 인공지능, ",650,8.89,21.0,9791187580690
달러는 왜 비트코인을 싫어하는가,사이페딘 아모스,"경제/경영, ","재테크/금융, 금융경제, ",551,10.0,9.0,9791161340333
다시 쓰는 주식 투자 교과서,서준식,"경제/경영, ","재테크/금융, 주식/증권, ",552,9.61,188.0,9791188754083
통섭과 투자,마이클 모부신,"경제/경영, ","재테크/금융, 주식/증권, ",553,9.49,82.0,9791188754069
투자를 어떻게 할 것인가,모니시 파브라이,"경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 재테크/금융, 재테크, ",554,9.22,100.0,9791188279210
부의 법칙,캐서린 폰더,"경제/경영, ","재테크/금융, 재테크, ",555,9.39,30.0,9788974256432
히트 리프레시,최윤희,"경제/경영, ","경영일반, 해외경영이야기, ",556,9.58,164.0,9788965962502
만화 주식투자 무작정 따라하기,이금희,"경제/경영, ","재테크/금융, 주식/증권, ",557,9.51,124.0,9791160502312
배민다움,홍성태,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",558,9.8,99.0,9791187289081
제로창업,요시에 마사루 외,"경제/경영, ","유통/창업, 창업, ",559,9.43,31.0,9791195363308
직업의 지리학,엔리코 모레티,"경제/경영, ","경제일반, 경제상식/경제이야기, ",560,9.42,45.0,9788934968399
거래의 신 혼마,혼마 무네히사,"경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 재테크/금융, 재테크, ",561,9.39,60.0,9788991998162
노션 AI 치트키,최기영,"경제/경영, ","경영전략, IT/디지털경영, ",562,10.0,3.0,9791198276025
"어쩌다 보니 SNS마케팅으로 월 1,000을 버는 사람이 되어버렸다!",정현주,"경제/경영, 경제/경영, ","경영전략, e-비즈니스, 마케팅/광고/고객, 인터넷마케팅, ",563,0.0,,9788960306172
고객이 찾아오는 세일즈 브랜딩 법칙,유은지,"경제/경영, 경제/경영, ","마케팅/광고/고객, 영업/판매, 마케팅/광고/고객, 마케팅전략, ",564,0.0,,9791188272464
나는 MZ 부동산 재테커이다,크로,"경제/경영, ","재테크/금융, 부동산, ",565,10.0,9.0,9791192428895
최원철의 New 상가중개실무 바이블,최원철,"경제/경영, ","재테크/금융, 부동산, ",566,0.0,,9791196747756
하 박사의 참 쉬운 경제,하준삼,"경제/경영, ","재테크/금융, 재테크, ",567,7.5,2.0,9791192882086
불멸의 제조업(MK에디션),문재용 외,"경제/경영, 경제/경영, ","경영전략, 경영전략일반, 경영전략, 경영혁신, ",568,0.0,,9791164845699
퍼셉션 마케팅,혼다 데쓰야,"경제/경영, 경제/경영, ","마케팅/광고/고객, 마케팅전략, 마케팅/광고/고객, 광고/홍보/브랜드, ",569,10.0,11.0,9788984078970
기술금융의 이해와 실무(2023),김재진 외,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 양도/소득/재산세, 대학교재, 경제/경영, ",570,0.0,,9791160642681
하버드대학 미중 특강,마리아 에이들 캐러이 외,"경제/경영, ","경제일반, 경제전망, ",571,10.0,4.0,9791192519555
2030 데이터 리터러시 레볼루션,이재원,"경제/경영, 경제/경영, ","경제일반, 디지털경제, 경제일반, 경제전망, ",572,10.0,10.0,9791192966175
공무원이여 회계하자,서은희,"경제/경영, ","세무/회계, 정부/비영리회계, ",573,9.77,9.0,9788962452099
챗GPT 바이블,정승익 외,"경제/경영, 컴퓨터/IT, ","경제일반, 경제전망, 컴퓨터공학, 인공지능, ",574,10.0,10.0,9791192775173
세일즈 클로징,지그 지글러,"경제/경영, ","마케팅/광고/고객, 영업/판매, ",575,10.0,11.0,9788980975853
이관휘의 자본시장 이야기,이관휘,"경제/경영, 경제/경영, 정치/사회, ","각국경제, 한국경제, 경제일반, 경제비평, 사회학, 사회학일반, ",576,10.0,16.0,9791167740953
투자는 심리게임이다,앙드레 코스톨라니,"경제/경영, ","재테크/금융, 주식/증권, ",245,9.41,255.0,9788959893553
계약서 작성의 비밀,김동희,"경제/경영, 정치/사회, ","재테크/금융, 부동산, 법학, 법학일반, ",578,9.5,7.0,9791188541362
챗GPT 기회를 잡는 사람들,장민,"경제/경영, ","경제일반, 경제전망, ",579,9.11,82.0,9791186116395
위대한 경제학 고전 30권을 1권으로 읽는 책,홍기훈,"경제/경영, 경제/경영, 중/고등참고서, 중/고등참고서, 청소년, 청소년, 청소년, ","경제일반, 경제상식/경제이야기, 경제일반, 청소년경제, 논술/면접대비, 논술단행본, 중고학습문학, 청소년 고전, 청소년 논술, 청소년 고전, 청소년 경제, ",580,9.79,33.0,9791191825763
수소 자원 혁명,마르코 알베라,"경제/경영, ","경제일반, 경제전망, ",581,10.0,3.0,9791192519401
"존 리, 새로운 10년의 시작",존 리,"경제/경영, ","경제일반, 경제전망, ",582,9.79,40.0,9788934951025
리더의 태도,문성후,"경제/경영, 자기계발, ","경영관리, 조직관리, 비즈니스능력계발, 리더십향상, ",583,9.6,18.0,9791168270930
합법적으로 세금 안 내는 110가지 방법: 개인편(2023),신방수,"경제/경영, ","재테크/금융, 재테크, ",584,10.0,5.0,9791157747320
부동산 변곡점이 왔다,삼토시(강승우),"경제/경영, ","재테크/금융, 부동산, ",585,9.39,32.0,9791168125452
한눈에 보는 실전 재무제표,토마스 R. 아이텔슨,"경제/경영, 경제/경영, ","세무/회계, 기업회계, 재테크/금융, 주식/증권, ",586,10.0,12.0,9791191328707
트렌드 경제용어 2023,권기대,"경제/경영, ","경제일반, 경제전망, ",587,10.0,7.0,9791192488141
세계 최고의 CEO는 어떻게 일하는가,캐롤린 듀어 외,"경제/경영, 경제/경영, ","경영관리, 조직관리, 경영전략, 경영전략일반, ",588,9.5,8.0,9791158512507
비즈니스의 미래,야마구치 슈,"경제/경영, ","경제일반, 경제전망, ",589,9.64,21.0,9788965965312
"만화로 즐기는 IFRS 17, 보험회계",김호균,"경제/경영, ","재테크/금융, 보험, ",590,9.58,10.0,9791191950274
좋은 불평등,최병천,"경제/경영, 경제/경영, 정치/사회, ","각국경제, 한국경제, 경제이론, 경제정책/협력, 사회문제/복지, 사회문제, ",591,9.43,32.0,9791157062669
박병창의 돈을 부르는 매매의 심리,박병창,"경제/경영, ","재테크/금융, 주식/증권, ",592,9.89,62.0,9791192625010
알고 있다는 착각,질리언 테트,"경제/경영, 역사/문화, ","경제일반, 경제학일반, 역사일반, 인류학, ",593,9.21,52.0,9791167740571
브랜드 마케터로 일하고 있습니다,레드펭귄,"경제/경영, ","마케팅/광고/고객, 광고/홍보/브랜드, ",594,9.8,17.0,9791192227818
IFRS 재무회계 워크북,김기동,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 중급/고급/재무회계, 대학교재, 경제/경영, ",595,9.77,28.0,9791156264019
부동산 공법 무작정 따라하기,서영창 외,"경제/경영, ","재테크/금융, 부동산, ",596,8.65,19.0,9791165219949
쿠팡 마켓플레이스로 상위노출 하라,김도균,"경제/경영, 경제/경영, ","경영전략, e-비즈니스, 마케팅/광고/고객, 인터넷마케팅, ",597,10.0,7.0,9791185455242
데이터 천재들은 어떻게 기획하고 분석할까?,조성준 외,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",598,9.29,22.0,9788950900229
수소경제,이민환 외,"경제/경영, ","경제일반, 경제전망, ",599,9.42,33.0,9791155718346
성취예측모형,최동석,"경제/경영, ","경영관리, 조직관리, ",600,9.11,18.0,9791191334418
넷 포지티브,폴 폴먼 외,"경제/경영, ","경영전략, 경영전략일반, ",501,10.0,9.0,9791139711066
한 장의 미래 지도,요코타 이사오,"경제/경영, 자기계발, ","경영전략, 경영전략일반, 성공/처세, 자기관리/처세, ",502,10.0,2.0,9791187875321
시장 불변의 법칙,장지웅,"경제/경영, ","재테크/금융, 주식/증권, ",503,9.93,36.0,9791191904284
99보다 1,김형민,"경제/경영, ","재테크/금융, 부동산, ",504,10.0,40.0,9791198284594
한 권으로 끝내는 부동산 경매의 바이블,최재근 외,"경제/경영, ","재테크/금융, 부동산, ",505,10.0,3.0,9791138818315
불황의 역사,토머스 바타니안,"경제/경영, ","경제일반, 경제전망, ",506,10.0,8.0,9791166571015
일본 주식시장의 승부사들 2,닛케이 머니,"경제/경영, 경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 각국경제, 일본경제, 재테크/금융, 재테크, ",507,0.0,,9791191328820
생성 AI 혁명,강정수 외,"경제/경영, ","경제일반, 경제전망, ",508,9.46,11.0,9791140703678
부동산 세금의 정석 2(2023),지병근 외,"경제/경영, ","재테크/금융, 재테크, ",509,10.0,2.0,9791163060741
개인기업의 법인전환 실무해설,이철호,"경제/경영, ","경영관리, 경영관리/기업경영, ",510,10.0,1.0,9788993835724
2023 세법개론 2,강경태,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 세법이론, 대학교재, 경제/경영, ",511,10.0,11.0,9791156264415
원천징수 부가가치세 종합소득세 법인세 세법개론 실무설명서,손원준,"경제/경영, ","세무/회계, 기업회계, ",512,9.64,10.0,9791190819268
창업 법인 개인사업자 절세의 기초와 노하우 2023,장보원 외,"경제/경영, ","세무/회계, 세금일반/조세정책, ",513,10.0,1.0,9791167841230
돈의 규칙,신민철(처리형),"경제/경영, ","재테크/금융, 주식/증권, ",514,9.93,336.0,9791192488257
심정섭의 대한민국 학군지도,심정섭,"경제/경영, ","재테크/금융, 부동산, ",515,9.29,8.0,9791186647974
2023 세법강의 summary 2: 법인세·국세기본법,강경태,"경제/경영, 경제/경영, 경제/경영, 대학교재, ","세무/회계, 법인세, 세무/회계, 국세/지방세, 대학교재, 경제/경영, ",516,10.0,43.0,9791156264309
퇴사준비생의 도쿄 2,시티호퍼스,"경제/경영, ","경영전략, 경영전략일반, ",517,9.89,42.0,9791196607777
무조건 팔리는 카피,글렌 피셔,"경제/경영, ","마케팅/광고/고객, 광고/홍보/브랜드, ",518,10.0,16.0,9791157688340
나는 세무사 없이 세금 신고한다,송대훈,"경제/경영, 교보오리지널, ","세무/회계, 세금일반/조세정책, 일반, 인문/사회/경제, ",519,9.0,10.0,9791159098260
머니 트렌드 2023,정태익 외,"경제/경영, ","경제일반, 경제전망, ",520,9.43,508.0,9791191891232
인사노무관리 전략노트,김유미,"경제/경영, 경제/경영, 대학교재, ","경영관리, 인사/총무/임금, 대학교재, 경제/경영, ",521,9.69,12.0,9791162933404
부동산 권리분석 오늘부터 1일,김재범,"경제/경영, ","재테크/금융, 부동산, ",522,10.0,7.0,9791190238885
부동산 경매로 1년 만에 꼬마빌딩주 되다,김상준,"경제/경영, ","재테크/금융, 부동산, ",523,9.4,35.0,9791164844593
신 차트의 맥,민세현,"경제/경영, ","재테크/금융, 주식/증권, ",524,9.83,19.0,9791167640208
윌리엄 오닐 최고의 주식 최적의 타이밍 성공투자 스토리,에이미 스미스,"경제/경영, ","재테크/금융, 주식/증권, ",525,9.08,18.0,9791190977722
스토리만이 살길,리사 크론,"경제/경영, ","경영전략, 경영전략일반, ",526,9.9,37.0,9788960519299
부의 본능(골드 에디션),우석,"경제/경영, ","재테크/금융, 재테크, ",527,10.0,56.0,9791187444787
현명한 반도체 투자,우황제,"경제/경영, ","재테크/금융, 주식/증권, ",528,9.65,47.0,9791191328523
부동산 절세의 기술,김동우(투에이스) 외,"경제/경영, ","재테크/금융, 재테크, ",529,9.73,148.0,9791187799238
"행복을 파는 브랜드, 오롤리데이",박신후,"경제/경영, 시/에세이, ","마케팅/광고/고객, 광고/홍보/브랜드, 나라별 에세이, 한국에세이, ",530,9.79,30.0,9788968333712
세력주 매매 공식,와조스키,"경제/경영, ","재테크/금융, 주식/증권, ",531,9.44,39.0,9788969525017
부자 습관 가난한 습관,톰 콜리 외,"경제/경영, ","재테크/금융, 재테크, ",532,9.38,20.0,9788947547956
확률적 사고의 힘,다부치 나오야,"경제/경영, ","경영전략, 경영전략일반, ",533,8.72,65.0,9791188754564
머니카피: 수익을 10배로 복사하는 투자의 기술,테이버(김태형),"경제/경영, ","재테크/금융, 재테크, ",534,8.25,17.0,9791197563645
초보자를 위한 투자의 정석,우석(브라운스톤),"경제/경영, ","재테크/금융, 주식/증권, ",535,9.95,36.0,9791187444695
재개발 모르면 부자될 수 없다,최진성,"경제/경영, ","재테크/금융, 부동산, ",536,9.93,56.0,9788947547437
원가관리회계: 관리회계편,강경태,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 원가/관리회계, 대학교재, 경제/경영, ",537,10.0,5.0,9791191345162
"내 집 없이 월세 받는 쉐어하우스, 에어비앤비 파티룸 재테크",신재,"경제/경영, ","재테크/금융, 부동산, ",538,9.76,49.0,9791170431978
원가관리회계: 원가회계편,강경태,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 원가/관리회계, 대학교재, 경제/경영, ",539,10.0,5.0,9791191345155
소수몽키의 한 권으로 끝내는 미국주식,소수몽키(홍승초),"경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 재테크/금융, 금융경제, ",540,9.74,188.0,9791165214975
왕초보도 바로 돈 버는 부동산 경매의 기술,정민우 외,"경제/경영, 경제/경영, ","재테크/금융, 부동산, 재테크/금융, 부동산, ",541,9.57,108.0,9791162541982
화폐전쟁 1,쑹훙빙,"경제/경영, ","재테크/금융, 금융경제, ",542,9.24,37.0,9788925589909
규칙 없음,리드 헤이스팅스 외,"경제/경영, 경제/경영, ","경영전략, 경영혁신, 경영일반, 해외경영이야기, ",543,9.39,170.0,9788925599632
프로덕트 오너,김성한,"경제/경영, ","경영전략, 경영전략일반, ",544,9.28,53.0,9788984077843
부자의 언어,존 소포릭,"경제/경영, ","재테크/금융, 재테크, ",81,9.27,19.0,9791155815915
미시경제학,김영산 외,"경제/경영, 경제/경영, 대학교재, ","경제이론, 미시경제학, 대학교재, 경제/경영, ",546,9.9,15.0,9791130307985
터틀 트레이딩,마이클 코벨,"경제/경영, ","재테크/금융, 주식/증권, ",547,9.08,53.0,9791188279500
마법의 연금 굴리기,김성일,"경제/경영, ","재테크/금융, 재테크, ",548,9.11,167.0,9788998342500
OKR,이길상,"경제/경영, ","경영전략, 경영전략일반, ",549,9.33,63.0,9788984077560
노르웨이처럼 투자하라,클레멘스 봄스도르프,"경제/경영, ","재테크/금융, 재테크, ",550,9.59,66.0,9788959895670
지옥 같은 경제위기에서 살아남기,김화백 외,"경제/경영, ","경제일반, 경제전망, ",451,9.5,15.0,9791160023985
일본 주식시장의 승부사들 1,닛케이 머니,"경제/경영, 경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 각국경제, 일본경제, 재테크/금융, 재테크, ",452,8.27,10.0,9791191328813
IFRS 17 보험회계의 이론과 실무,김호균 외,"경제/경영, 경제/경영, 대학교재, ","재테크/금융, 보험, 대학교재, 경제/경영, ",453,10.0,1.0,9788936324834
불변의 마케팅,간다 마사노리,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",454,9.44,15.0,9791196604837
일본전산 이야기,김성호,"경제/경영, ","경영일반, 해외경영이야기, ",455,10.0,21.0,9791165346935
챗GPT 혁명,권기대,"경제/경영, 경제/경영, 경제/경영, 경제/경영, 경제/경영, ","경제일반, 경제전망, 경영전략, 경영혁신, 경영전략, e-비즈니스, 마케팅/광고/고객, 마케팅전략, 마케팅/광고/고객, 인터넷마케팅, ",456,9.76,17.0,9791192488271
월급쟁이 연금부자가 쓴 연금이야기 2,차경수,"경제/경영, ","재테크/금융, 재테크, ",457,9.5,8.0,9791156025771
나의 꿈 스타벅스 건물주,전재욱 외,"경제/경영, ","재테크/금융, 부동산, ",458,9.06,27.0,9791160023947
작지만 큰 브랜드,우승우 외,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",459,9.38,13.0,9791191211986
로컬 브랜드 리뷰 2023,모종린 외,"경제/경영, ","마케팅/광고/고객, 광고/홍보/브랜드, ",460,10.0,8.0,9791197694622
당신의 투자가 심플했으면 좋겠습니다,전주불도저,"경제/경영, ","재테크/금융, 재테크, ",461,9.89,33.0,9791160078954
평범한 그들이 어떻게 30대에 건물주가 되었을까?,서울행복지킴이 외,"경제/경영, ","재테크/금융, 부동산, ",462,9.84,46.0,9791164845125
서울을 팔고 도쿄를 샀습니다,백승,"경제/경영, ","재테크/금융, 부동산, ",463,9.55,15.0,9788925577111
컬처덱,박창선,"경제/경영, 경제/경영, ","경영관리, 경영관리/기업경영, 경영관리, 조직관리, ",464,10.0,8.0,9791197828621
고용노동부 근로기준법 급여수당관리 휴일휴가근태 인사노무관리 실무 설명서,손원준,"경제/경영, ","경영관리, 인사/총무/임금, ",465,9.62,23.0,9791190819039
IFRS중급회계(상),김영덕,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 중급/고급/재무회계, 대학교재, 경제/경영, ",466,9.44,12.0,9791188333950
물릴종목 팔릴종목 나에게 물어봐 세트,김정수,"경제/경영, ","재테크/금융, 주식/증권, ",467,8.26,24.0,9791198063625
네이버 스마트 플레이스 컨설팅북,김영갑 외,"경제/경영, 경제/경영, ","경영전략, e-비즈니스, 마케팅/광고/고객, 인터넷마케팅, ",468,0.0,,9791157832774
커뮤니티는 어떻게 브랜드의 무기가 되는가,이승윤,"경제/경영, ","마케팅/광고/고객, 마케팅전략, ",469,9.33,19.0,9791168340671
모두 거짓말을 한다,세스 스티븐스 다비도위츠,"경제/경영, 컴퓨터/IT, ","경제일반, 경제학일반, 전산통계/해석, 자료분석/빅데이터, ",470,9.24,23.0,9791140701919
영화를 빨리 감기로 보는 사람들,이나다 도요시,"경제/경영, ","경제일반, 경제전망, ",471,9.61,54.0,9791139709001
부동산 경매 무작정 따라하기,이현정,"경제/경영, ","재테크/금융, 부동산, ",472,10.0,18.0,9791140701674
50억짜리 임장보고서,성연경,"경제/경영, ","재테크/금융, 부동산, ",473,9.62,21.0,9791186647936
경제지표 정독법,김영익,"경제/경영, ","경제일반, 경제상식/경제이야기, ",474,9.33,37.0,9791160078411
도쿄 큐레이션,이민경,"경제/경영, ","마케팅/광고/고객, 광고/홍보/브랜드, ",475,9.89,47.0,9791197915277
평생 현금이 마르지 않는 투자법,박성현,"경제/경영, ","재테크/금융, 재테크, ",476,9.03,23.0,9791192300139
ETF 처음공부,김성일,"경제/경영, ","재테크/금융, 재테크, ",477,9.12,28.0,9791191328516
"아들아, 돈 공부해야 한다(10만 부 기념 골드 에디션)",정선용(정스토리),"경제/경영, ","재테크/금융, 재테크, ",478,9.27,48.0,9788925578354
월 500 임대료 받는 엄마의 상가 투자 시크릿,안선이,"경제/경영, ","재테크/금융, 부동산, ",479,9.39,64.0,9791170433026
투자하려면 경제신문,이수정(크리스탈),"경제/경영, 경제/경영, ","경제일반, 경제상식/경제이야기, 재테크/금융, 재테크, ",480,9.82,160.0,9791192072418
회계원리,최종학 외,"경제/경영, 경제/경영, 대학교재, ","세무/회계, 회계이론/회계원리, 대학교재, 경제/경영, ",481,10.0,7.0,9788955017748
부자들의 3배수 ETF 투자 시크릿,최윤식 외,"경제/경영, ","재테크/금융, 주식/증권, ",482,9.65,36.0,9791197550409
비트코인·블록체인 바이블,장세형,"경제/경영, ","재테크/금융, 금융경제, ",483,9.38,20.0,9791158392697
가장 빨리 부자 되는 법(다이아몬드 에디션),알렉스 베커,"경제/경영, ","재테크/금융, 재테크, ",484,9.28,150.0,9791186665794
슈퍼개미의 왕초보 주식수업,이정윤,"경제/경영, 경제/경영, ","재테크/금융, 주식/증권, 재테크/금융, 재테크, ",485,9.61,38.0,9791191328165
프리워커스,모빌스그룹,"경제/경영, 자기계발, ","경영전략, 경영전략일반, 비즈니스능력계발, 비즈니스소양, ",486,9.51,526.0,9788925588667
"빅데이터 시대, 성과를 이끌어 내는 데이터 문해력",카시와기 요시키,"경제/경영, 컴퓨터/IT, ","경영전략, IT/디지털경영, 전산통계/해석, 자료분석/빅데이터, ",487,9.07,23.0,9788965402916
케이스 인 포인트,마크 P. 코센티노,"경제/경영, ","경영전략, 컨설팅, ",488,10.0,12.0,9788996704560
사장을 위한 MBA 필독서 50,나가이 다카히사,"경제/경영, ","경영전략, 경영전략일반, ",489,9.72,87.0,9791190356299
대한민국 땅따먹기,송희창,"경제/경영, ","재테크/금융, 부동산, ",490,9.56,223.0,9791187799115
알면 힘이 되는 카페 창업의 공식,전기홍,"경제/경영, ","유통/창업, 창업, ",491,9.52,22.0,9788993461497
읽으면 진짜 재무제표 보이는 책,유흥관,"경제/경영, ","세무/회계, 기업회계, ",492,9.49,105.0,9791162201145
3시간 공부하고 30년 써먹는 부동산 시장 분석 기법,구만수,"경제/경영, ","재테크/금융, 부동산, ",493,9.32,99.0,9788947542586
자본주의 사용설명서,EBS 자본주의 제작팀 외,"경제/경영, 경제/경영, ","경제이론, 자본론, 경제일반, 경제상식/경제이야기, ",494,9.11,57.0,9788957366745
프로파간다,에드워드 버네이스,"경제/경영, 정치/사회, ","마케팅/광고/고객, 광고/홍보/브랜드, 언론/신문/방송, 언론일반, ",495,9.41,58.0,9788995894576
권력의 법칙,로버트 그린 외,"경제/경영, 자기계발, ","경영관리, 조직관리, 비즈니스능력계발, 리더십향상, ",496,9.35,96.0,9788901092942
작지만 강한 기업에 투자하라,랄프 웬저,"경제/경영, ","재테크/금융, 재테크, ",497,9.68,123.0,9788991378117
당신의 세일즈에 SPIN을 걸어라 1,닐 라컴,"경제/경영, ","마케팅/광고/고객, 영업/판매, ",498,9.29,11.0,9788989566014
AI 챗GPT 시대 ESG 지속가능경영보고서 작성 실무,권오형 외,"경제/경영, 경제/경영, ","경영이론, 경영분석/경영정보, 경영전략, 경영전략일반, ",499,5.0,1.0,9791198222480
디지털 교육 트렌드 리포트 2024,박기현 외,"경제/경영, ","경제일반, 경제전망, ",500,10.0,2.0,9791163467816
